Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,class
1.06,1.113358139,1.086517646,1.076946736,1.229648701,1.127250204,1.162828857,1.134372677,0.922799465,0.985270293,0.973561797,1.16842924,1.326605253,0.926992924,1.058143395,1.146654719,1.034654601,0.995012837,0.970417733,1.003451845,1.105106803,1.097251999,0.984645135,1.079507324,1.219107226,1.550282495,1.213819764,1.085706718,1.196456696,1.033332631,1.06,1.113358139,1.086517646,1.076946736,1.229648701,1.127250204,1.162828857,1.134372677,0.922799465,0.985270293,0.973561797,1.16842924,1.326605253,0.926992924,1.058143395,1.146654719,1.034654601,0.995012837,0.970417733,1.003451845,1.105106803,1.097251999,0.984645135,1.079507324,1.219107226,1.550282495,1.213819764,1.085706718,1.196456696,1.033332631,1.06,1.113358139,1.086517646,1.076946736,1.229648701,1.127250204,1.162828857,1.134372677,0.922799465,0.985270293,0.973561797,1.16842924,1.326605253,0.926992924,1.058143395,1.146654719,1.034654601,0.995012837,0.970417733,1.003451845,1.105106803,1.097251999,0.984645135,1.079507324,1.219107226,1.550282495,1.213819764,1.085706718,1.196456696,1.033332631,FalseInjectionAttack
1.06,1.041758938,1.035318759,1.023173146,1.14236077,1.046938166,1.063553504,1.059739413,0.761617047,0.638848915,0.752600385,0.862331375,0.886853995,0.638578433,0.748554232,0.925565909,0.775926155,0.145392917,0.210850482,0.452734914,0.606205778,0.617417042,0.608516361,0.588999557,0.317592769,0.474555507,0.799681994,1.021160769,0.737782083,0.888281198,1.06,1.041758938,1.035318759,1.023173146,1.14236077,1.046938166,1.063553504,1.059739413,0.761617047,0.638848915,0.752600385,0.862331375,0.886853995,0.638578433,0.748554232,0.925565909,0.775926155,0.145392917,0.210850482,0.452734914,0.606205778,0.617417042,0.608516361,0.588999557,0.317592769,0.474555507,0.799681994,1.021160769,0.737782083,0.888281198,1.06,1.041758938,1.035318759,1.023173146,1.14236077,1.046938166,1.063553504,1.059739413,0.761617047,0.638848915,0.752600385,0.862331375,0.886853995,0.638578433,0.748554232,0.925565909,0.775926155,0.145392917,0.210850482,0.452734914,0.606205778,0.617417042,0.608516361,0.588999557,0.317592769,0.474555507,0.799681994,1.021160769,0.737782083,0.888281198,FalseInjectionAttack
1.06,1.103003953,1.048419748,1.080714902,1.162318899,1.114361582,1.187453984,1.098863454,1.001563179,0.92213565,0.909050361,1.084864393,1.02158692,1.061189163,1.018466587,1.006533928,0.867592949,0.869095646,1.037446461,1.028345533,0.937937153,0.937280173,0.982523561,1.020360871,1.173416214,0.204593139,0.991055883,1.104036859,1.129328999,0.733751789,1.06,1.103003953,1.048419748,1.080714902,1.162318899,1.114361582,1.187453984,1.098863454,1.001563179,0.92213565,0.909050361,1.084864393,1.02158692,1.061189163,1.018466587,1.006533928,0.867592949,0.869095646,1.037446461,1.028345533,0.937937153,0.937280173,0.982523561,1.020360871,1.173416214,0.204593139,0.991055883,1.104036859,1.129328999,0.733751789,1.06,1.103003953,1.048419748,1.080714902,1.162318899,1.114361582,1.187453984,1.098863454,1.001563179,0.92213565,0.909050361,1.084864393,1.02158692,1.061189163,1.018466587,1.006533928,0.867592949,0.869095646,1.037446461,1.028345533,0.937937153,0.937280173,0.982523561,1.020360871,1.173416214,0.204593139,0.991055883,1.104036859,1.129328999,0.733751789,FalseInjectionAttack
1.06,1.009910328,0.990448841,0.977842589,0.971038885,0.943011676,1.020124755,0.920491183,1.012968727,1.046319886,1.052226268,1.157599441,1.23370512,1.01451679,1.104824801,1.200017253,1.047684626,1.09204375,0.936487216,0.914457704,1.08546307,1.091213003,1.192528213,0.910607909,0.88779542,0.481527325,1.003927678,0.91737514,1.014528409,0.919189896,1.06,1.009910328,0.990448841,0.977842589,0.971038885,0.943011676,1.020124755,0.920491183,1.012968727,1.046319886,1.052226268,1.157599441,1.23370512,1.01451679,1.104824801,1.200017253,1.047684626,1.09204375,0.936487216,0.914457704,1.08546307,1.091213003,1.192528213,0.910607909,0.88779542,0.481527325,1.003927678,0.91737514,1.014528409,0.919189896,1.06,1.009910328,0.990448841,0.977842589,0.971038885,0.943011676,1.020124755,0.920491183,1.012968727,1.046319886,1.052226268,1.157599441,1.23370512,1.01451679,1.104824801,1.200017253,1.047684626,1.09204375,0.936487216,0.914457704,1.08546307,1.091213003,1.192528213,0.910607909,0.88779542,0.481527325,1.003927678,0.91737514,1.014528409,0.919189896,FalseInjectionAttack
1.06,1.027699258,1.064187388,1.079704922,1.112849367,1.045083428,1.135414388,1.026149243,1.314801734,1.20085799,1.310338531,1.111573168,1.188472913,1.09501953,1.094061416,1.183018033,1.21850998,1.048182842,1.057487448,1.00455145,1.193994913,1.20178818,1.088864317,1.078490268,1.26109092,1.223930991,1.174471664,1.048672674,1.213690318,0.903895775,1.06,1.027699258,1.064187388,1.079704922,1.112849367,1.045083428,1.135414388,1.026149243,1.314801734,1.20085799,1.310338531,1.111573168,1.188472913,1.09501953,1.094061416,1.183018033,1.21850998,1.048182842,1.057487448,1.00455145,1.193994913,1.20178818,1.088864317,1.078490268,1.26109092,1.223930991,1.174471664,1.048672674,1.213690318,0.903895775,1.06,1.027699258,1.064187388,1.079704922,1.112849367,1.045083428,1.135414388,1.026149243,1.314801734,1.20085799,1.310338531,1.111573168,1.188472913,1.09501953,1.094061416,1.183018033,1.21850998,1.048182842,1.057487448,1.00455145,1.193994913,1.20178818,1.088864317,1.078490268,1.26109092,1.223930991,1.174471664,1.048672674,1.213690318,0.903895775,FalseInjectionAttack
1.06,1.079367988,1.026899763,0.995154817,1.091552452,0.988377953,0.986636419,1.007191255,1.130759384,1.166149811,1.277634669,0.987855081,0.991477283,1.162211877,1.112533203,1.111893226,1.172937168,1.127283554,1.108013322,1.079485289,1.190959073,1.196229069,0.932574338,1.043636585,1.214244563,1.173878782,0.966392551,1.052512157,0.905919405,1.01934369,1.06,1.079367988,1.026899763,0.995154817,1.091552452,0.988377953,0.986636419,1.007191255,1.130759384,1.166149811,1.277634669,0.987855081,0.991477283,1.162211877,1.112533203,1.111893226,1.172937168,1.127283554,1.108013322,1.079485289,1.190959073,1.196229069,0.932574338,1.043636585,1.214244563,1.173878782,0.966392551,1.052512157,0.905919405,1.01934369,1.06,1.079367988,1.026899763,0.995154817,1.091552452,0.988377953,0.986636419,1.007191255,1.130759384,1.166149811,1.277634669,0.987855081,0.991477283,1.162211877,1.112533203,1.111893226,1.172937168,1.127283554,1.108013322,1.079485289,1.190959073,1.196229069,0.932574338,1.043636585,1.214244563,1.173878782,0.966392551,1.052512157,0.905919405,1.01934369,FalseInjectionAttack
1.06,1.035381906,1.022928858,1.002163788,0.983216457,0.926883044,0.986543344,0.989017128,1.095003844,1.10170955,1.210326179,1.096480199,1.025730909,0.900076829,1.147617016,1.122076925,1.074510502,1.301494559,1.237726466,1.274864995,1.046149914,1.071447774,1.104660397,0.834253501,1.098093332,0.603909209,1.141212566,0.842878465,1.298426056,0.869784159,1.06,1.035381906,1.022928858,1.002163788,0.983216457,0.926883044,0.986543344,0.989017128,1.095003844,1.10170955,1.210326179,1.096480199,1.025730909,0.900076829,1.147617016,1.122076925,1.074510502,1.301494559,1.237726466,1.274864995,1.046149914,1.071447774,1.104660397,0.834253501,1.098093332,0.603909209,1.141212566,0.842878465,1.298426056,0.869784159,1.06,1.035381906,1.022928858,1.002163788,0.983216457,0.926883044,0.986543344,0.989017128,1.095003844,1.10170955,1.210326179,1.096480199,1.025730909,0.900076829,1.147617016,1.122076925,1.074510502,1.301494559,1.237726466,1.274864995,1.046149914,1.071447774,1.104660397,0.834253501,1.098093332,0.603909209,1.141212566,0.842878465,1.298426056,0.869784159,FalseInjectionAttack
1.06,1.013166739,0.914649988,0.893824147,1.018478098,0.864224266,0.885629317,0.9082568,0.83846337,0.801584298,1.14128217,0.864269097,0.957377227,0.731928508,0.80815756,0.842532873,0.838869061,0.616262392,0.765333899,0.619808186,0.751758449,0.763333952,0.766531027,0.685950882,0.624977208,0.710255653,0.084810268,0.775332188,0.612588367,0.396243547,1.06,1.013166739,0.914649988,0.893824147,1.018478098,0.864224266,0.885629317,0.9082568,0.83846337,0.801584298,1.14128217,0.864269097,0.957377227,0.731928508,0.80815756,0.842532873,0.838869061,0.616262392,0.765333899,0.619808186,0.751758449,0.763333952,0.766531027,0.685950882,0.624977208,0.710255653,0.084810268,0.775332188,0.612588367,0.396243547,1.06,1.013166739,0.914649988,0.893824147,1.018478098,0.864224266,0.885629317,0.9082568,0.83846337,0.801584298,1.14128217,0.864269097,0.957377227,0.731928508,0.80815756,0.842532873,0.838869061,0.616262392,0.765333899,0.619808186,0.751758449,0.763333952,0.766531027,0.685950882,0.624977208,0.710255653,0.084810268,0.775332188,0.612588367,0.396243547,FalseInjectionAttack
1.06,1.103895625,0.934378771,0.960974561,1.08305193,0.930787617,0.945113569,0.908258791,1.01241898,1.111508622,1.251978872,0.948576914,1.019521277,1.008664886,1.055816713,0.891298557,1.125325024,1.336859696,1.237853302,1.177420033,1.043484483,1.040861004,1.158587813,1.265038424,1.175636335,1.521033913,1.161762486,0.955978167,0.992147851,1.093423832,1.06,1.103895625,0.934378771,0.960974561,1.08305193,0.930787617,0.945113569,0.908258791,1.01241898,1.111508622,1.251978872,0.948576914,1.019521277,1.008664886,1.055816713,0.891298557,1.125325024,1.336859696,1.237853302,1.177420033,1.043484483,1.040861004,1.158587813,1.265038424,1.175636335,1.521033913,1.161762486,0.955978167,0.992147851,1.093423832,1.06,1.103895625,0.934378771,0.960974561,1.08305193,0.930787617,0.945113569,0.908258791,1.01241898,1.111508622,1.251978872,0.948576914,1.019521277,1.008664886,1.055816713,0.891298557,1.125325024,1.336859696,1.237853302,1.177420033,1.043484483,1.040861004,1.158587813,1.265038424,1.175636335,1.521033913,1.161762486,0.955978167,0.992147851,1.093423832,FalseInjectionAttack
1.06,1.030272858,0.977846012,0.961732839,0.994787123,0.964629964,1.01095539,0.959500623,1.018412126,1.123570599,0.835258589,0.920498329,0.974849595,0.969224915,0.980568906,1.02131684,1.111793083,0.981995001,1.154400406,1.164216603,1.130710812,1.135929964,1.173729776,1.258592379,1.007708324,0.611665579,1.044132595,0.958523016,0.852075492,1.091573649,1.06,1.030272858,0.977846012,0.961732839,0.994787123,0.964629964,1.01095539,0.959500623,1.018412126,1.123570599,0.835258589,0.920498329,0.974849595,0.969224915,0.980568906,1.02131684,1.111793083,0.981995001,1.154400406,1.164216603,1.130710812,1.135929964,1.173729776,1.258592379,1.007708324,0.611665579,1.044132595,0.958523016,0.852075492,1.091573649,1.06,1.030272858,0.977846012,0.961732839,0.994787123,0.964629964,1.01095539,0.959500623,1.018412126,1.123570599,0.835258589,0.920498329,0.974849595,0.969224915,0.980568906,1.02131684,1.111793083,0.981995001,1.154400406,1.164216603,1.130710812,1.135929964,1.173729776,1.258592379,1.007708324,0.611665579,1.044132595,0.958523016,0.852075492,1.091573649,FalseInjectionAttack
1.06,1.003815996,0.952836472,0.993675957,0.981239314,0.964381434,0.996474888,0.94924499,1.032269001,1.061638283,0.900912938,0.996142911,1.095404463,0.945795038,0.971039401,0.962069237,1.124140513,0.938881099,0.94155053,0.9901879,1.065566775,1.067146615,1.017393374,1.203247406,1.16990416,1.135850105,1.026837478,0.922127888,1.147140639,0.410749857,1.06,1.003815996,0.952836472,0.993675957,0.981239314,0.964381434,0.996474888,0.94924499,1.032269001,1.061638283,0.900912938,0.996142911,1.095404463,0.945795038,0.971039401,0.962069237,1.124140513,0.938881099,0.94155053,0.9901879,1.065566775,1.067146615,1.017393374,1.203247406,1.16990416,1.135850105,1.026837478,0.922127888,1.147140639,0.410749857,1.06,1.003815996,0.952836472,0.993675957,0.981239314,0.964381434,0.996474888,0.94924499,1.032269001,1.061638283,0.900912938,0.996142911,1.095404463,0.945795038,0.971039401,0.962069237,1.124140513,0.938881099,0.94155053,0.9901879,1.065566775,1.067146615,1.017393374,1.203247406,1.16990416,1.135850105,1.026837478,0.922127888,1.147140639,0.410749857,FalseInjectionAttack
1.06,1.123109324,1.106838739,1.105937089,1.030727791,1.081534336,0.976769615,1.076551744,1.358330154,1.258423409,1.43843476,1.300087697,1.323705142,1.167064788,1.248878259,1.385931772,1.269387251,1.117152084,1.123601624,1.256221331,1.186053838,1.202467552,1.370060096,1.215618274,0.87163817,0.170020851,0.918787837,1.000894446,0.934818713,0.232225106,1.06,1.123109324,1.106838739,1.105937089,1.030727791,1.081534336,0.976769615,1.076551744,1.358330154,1.258423409,1.43843476,1.300087697,1.323705142,1.167064788,1.248878259,1.385931772,1.269387251,1.117152084,1.123601624,1.256221331,1.186053838,1.202467552,1.370060096,1.215618274,0.87163817,0.170020851,0.918787837,1.000894446,0.934818713,0.232225106,1.06,1.123109324,1.106838739,1.105937089,1.030727791,1.081534336,0.976769615,1.076551744,1.358330154,1.258423409,1.43843476,1.300087697,1.323705142,1.167064788,1.248878259,1.385931772,1.269387251,1.117152084,1.123601624,1.256221331,1.186053838,1.202467552,1.370060096,1.215618274,0.87163817,0.170020851,0.918787837,1.000894446,0.934818713,0.232225106,FalseInjectionAttack
1.06,1.123013333,1.130665982,1.123868982,1.133136998,1.077751816,1.029987373,1.111537373,1.016419765,1.032512486,0.889277353,1.03504311,1.140260234,1.009816883,1.115747934,0.988951594,1.005183334,1.058705646,1.044987037,1.032053243,1.037157975,1.018074811,1.221790764,1.105344175,1.10192122,1.206336995,1.214703978,1.046978534,0.929128807,0.722717901,1.06,1.123013333,1.130665982,1.123868982,1.133136998,1.077751816,1.029987373,1.111537373,1.016419765,1.032512486,0.889277353,1.03504311,1.140260234,1.009816883,1.115747934,0.988951594,1.005183334,1.058705646,1.044987037,1.032053243,1.037157975,1.018074811,1.221790764,1.105344175,1.10192122,1.206336995,1.214703978,1.046978534,0.929128807,0.722717901,1.06,1.123013333,1.130665982,1.123868982,1.133136998,1.077751816,1.029987373,1.111537373,1.016419765,1.032512486,0.889277353,1.03504311,1.140260234,1.009816883,1.115747934,0.988951594,1.005183334,1.058705646,1.044987037,1.032053243,1.037157975,1.018074811,1.221790764,1.105344175,1.10192122,1.206336995,1.214703978,1.046978534,0.929128807,0.722717901,FalseInjectionAttack
1.06,1.036082031,1.081036771,1.043058955,1.066679899,1.069920185,1.030914762,1.020642126,1.069723834,1.150077213,1.030041892,1.096900512,1.218806153,1.091039984,0.999627473,1.07687639,1.068127626,0.948850228,0.904995033,1.039508998,1.082937656,1.081808189,1.162290231,0.801373147,1.017167785,1.516494916,1.316940509,1.019560522,1.615442479,1.587305545,1.06,1.036082031,1.081036771,1.043058955,1.066679899,1.069920185,1.030914762,1.020642126,1.069723834,1.150077213,1.030041892,1.096900512,1.218806153,1.091039984,0.999627473,1.07687639,1.068127626,0.948850228,0.904995033,1.039508998,1.082937656,1.081808189,1.162290231,0.801373147,1.017167785,1.516494916,1.316940509,1.019560522,1.615442479,1.587305545,1.06,1.036082031,1.081036771,1.043058955,1.066679899,1.069920185,1.030914762,1.020642126,1.069723834,1.150077213,1.030041892,1.096900512,1.218806153,1.091039984,0.999627473,1.07687639,1.068127626,0.948850228,0.904995033,1.039508998,1.082937656,1.081808189,1.162290231,0.801373147,1.017167785,1.516494916,1.316940509,1.019560522,1.615442479,1.587305545,FalseInjectionAttack
1.06,1.01924369,0.967480716,0.994301693,0.776182744,1.007842224,0.913167459,0.978327494,1.199965285,1.100921011,1.36387749,1.147748331,1.190713642,0.995690699,0.950293398,1.102618944,1.131366852,0.976092033,0.817521509,0.877838078,1.169806774,1.146580648,0.752898981,0.753534708,1.100166845,1.390476316,0.999763161,0.957010488,1.196426712,1.287596612,1.06,1.01924369,0.967480716,0.994301693,0.776182744,1.007842224,0.913167459,0.978327494,1.199965285,1.100921011,1.36387749,1.147748331,1.190713642,0.995690699,0.950293398,1.102618944,1.131366852,0.976092033,0.817521509,0.877838078,1.169806774,1.146580648,0.752898981,0.753534708,1.100166845,1.390476316,0.999763161,0.957010488,1.196426712,1.287596612,1.06,1.01924369,0.967480716,0.994301693,0.776182744,1.007842224,0.913167459,0.978327494,1.199965285,1.100921011,1.36387749,1.147748331,1.190713642,0.995690699,0.950293398,1.102618944,1.131366852,0.976092033,0.817521509,0.877838078,1.169806774,1.146580648,0.752898981,0.753534708,1.100166845,1.390476316,0.999763161,0.957010488,1.196426712,1.287596612,FalseInjectionAttack
1.06,1.069950985,1.057706947,1.032501552,0.990563801,1.041078236,1.109491305,1.063827956,1.301350545,1.37113231,1.301473108,1.423024308,1.438634442,1.412323434,1.338430779,1.422276441,1.423700605,1.385326236,1.436188271,1.483235242,1.326801133,1.328767058,1.356905239,1.32560054,1.179715265,0.951400829,1.031930092,0.949275465,0.648846926,0.847332431,1.06,1.069950985,1.057706947,1.032501552,0.990563801,1.041078236,1.109491305,1.063827956,1.301350545,1.37113231,1.301473108,1.423024308,1.438634442,1.412323434,1.338430779,1.422276441,1.423700605,1.385326236,1.436188271,1.483235242,1.326801133,1.328767058,1.356905239,1.32560054,1.179715265,0.951400829,1.031930092,0.949275465,0.648846926,0.847332431,1.06,1.069950985,1.057706947,1.032501552,0.990563801,1.041078236,1.109491305,1.063827956,1.301350545,1.37113231,1.301473108,1.423024308,1.438634442,1.412323434,1.338430779,1.422276441,1.423700605,1.385326236,1.436188271,1.483235242,1.326801133,1.328767058,1.356905239,1.32560054,1.179715265,0.951400829,1.031930092,0.949275465,0.648846926,0.847332431,FalseInjectionAttack
1.06,1.054261828,1.049095406,1.053003462,0.949799403,1.039434144,0.947285052,1.016748387,0.961640171,0.993515093,0.832752256,0.864211448,0.659244594,0.923417815,0.837330972,0.844727606,0.927013719,0.936634531,0.91546685,0.883535799,0.928802464,0.922780015,0.127408003,0.669802313,0.866372517,0.676374041,0.735905248,1.027839218,0.884310915,1.125503836,1.06,1.054261828,1.049095406,1.053003462,0.949799403,1.039434144,0.947285052,1.016748387,0.961640171,0.993515093,0.832752256,0.864211448,0.659244594,0.923417815,0.837330972,0.844727606,0.927013719,0.936634531,0.91546685,0.883535799,0.928802464,0.922780015,0.127408003,0.669802313,0.866372517,0.676374041,0.735905248,1.027839218,0.884310915,1.125503836,1.06,1.054261828,1.049095406,1.053003462,0.949799403,1.039434144,0.947285052,1.016748387,0.961640171,0.993515093,0.832752256,0.864211448,0.659244594,0.923417815,0.837330972,0.844727606,0.927013719,0.936634531,0.91546685,0.883535799,0.928802464,0.922780015,0.127408003,0.669802313,0.866372517,0.676374041,0.735905248,1.027839218,0.884310915,1.125503836,FalseInjectionAttack
1.06,1.024456706,1.060860852,1.034393785,1.036460821,1.023070969,1.024916938,0.982068495,1.013436846,1.092463507,1.064702297,1.174771581,1.15176726,1.204134121,1.262001007,1.305790333,1.056526865,1.106990936,1.03826777,1.039144186,1.081352483,1.132472971,1.246320873,1.214013936,1.166076311,0.824742224,1.02057244,1.051732054,0.882055248,0.612341011,1.06,1.024456706,1.060860852,1.034393785,1.036460821,1.023070969,1.024916938,0.982068495,1.013436846,1.092463507,1.064702297,1.174771581,1.15176726,1.204134121,1.262001007,1.305790333,1.056526865,1.106990936,1.03826777,1.039144186,1.081352483,1.132472971,1.246320873,1.214013936,1.166076311,0.824742224,1.02057244,1.051732054,0.882055248,0.612341011,1.06,1.024456706,1.060860852,1.034393785,1.036460821,1.023070969,1.024916938,0.982068495,1.013436846,1.092463507,1.064702297,1.174771581,1.15176726,1.204134121,1.262001007,1.305790333,1.056526865,1.106990936,1.03826777,1.039144186,1.081352483,1.132472971,1.246320873,1.214013936,1.166076311,0.824742224,1.02057244,1.051732054,0.882055248,0.612341011,FalseInjectionAttack
1.06,1.028141447,1.036869844,1.000395429,0.859451654,0.976626822,0.915641748,0.950689235,1.019108553,0.998599637,1.03663395,1.252784506,1.261228814,1.074246795,1.194159388,1.202036863,1.030424483,1.15650359,1.012767463,1.12776487,0.951844569,0.979132955,1.013729766,0.897402099,0.818209657,0.701607039,0.607144443,0.947349607,0.06711386,0.758982075,1.06,1.028141447,1.036869844,1.000395429,0.859451654,0.976626822,0.915641748,0.950689235,1.019108553,0.998599637,1.03663395,1.252784506,1.261228814,1.074246795,1.194159388,1.202036863,1.030424483,1.15650359,1.012767463,1.12776487,0.951844569,0.979132955,1.013729766,0.897402099,0.818209657,0.701607039,0.607144443,0.947349607,0.06711386,0.758982075,1.06,1.028141447,1.036869844,1.000395429,0.859451654,0.976626822,0.915641748,0.950689235,1.019108553,0.998599637,1.03663395,1.252784506,1.261228814,1.074246795,1.194159388,1.202036863,1.030424483,1.15650359,1.012767463,1.12776487,0.951844569,0.979132955,1.013729766,0.897402099,0.818209657,0.701607039,0.607144443,0.947349607,0.06711386,0.758982075,FalseInjectionAttack
1.06,1.014679127,0.967132205,0.948359876,0.999549767,0.94229417,0.928777185,0.928798465,0.951852776,1.018929041,1.239044487,0.735178523,0.871058335,0.559325964,0.768265008,0.935603604,1.006152259,0.757963718,0.866059995,0.846450784,0.922265279,0.917658123,0.846258002,0.950574073,0.957519634,0.622882597,1.09132246,0.991051807,1.262040865,0.995236538,1.06,1.014679127,0.967132205,0.948359876,0.999549767,0.94229417,0.928777185,0.928798465,0.951852776,1.018929041,1.239044487,0.735178523,0.871058335,0.559325964,0.768265008,0.935603604,1.006152259,0.757963718,0.866059995,0.846450784,0.922265279,0.917658123,0.846258002,0.950574073,0.957519634,0.622882597,1.09132246,0.991051807,1.262040865,0.995236538,1.06,1.014679127,0.967132205,0.948359876,0.999549767,0.94229417,0.928777185,0.928798465,0.951852776,1.018929041,1.239044487,0.735178523,0.871058335,0.559325964,0.768265008,0.935603604,1.006152259,0.757963718,0.866059995,0.846450784,0.922265279,0.917658123,0.846258002,0.950574073,0.957519634,0.622882597,1.09132246,0.991051807,1.262040865,0.995236538,FalseInjectionAttack
1.06,1.045239417,0.982517526,1.007652813,1.029025643,0.980751772,1.000611765,0.975559127,0.972763846,1.040760931,0.909142822,1.075168262,1.028309592,1.198167072,1.001193038,1.048158759,1.042462341,1.026792989,1.07915866,1.144855373,1.038048445,1.057917742,0.66593244,1.040426923,1.002711022,1.590938262,0.999538856,0.953512408,1.007061583,1.046597481,1.06,1.045239417,0.982517526,1.007652813,1.029025643,0.980751772,1.000611765,0.975559127,0.972763846,1.040760931,0.909142822,1.075168262,1.028309592,1.198167072,1.001193038,1.048158759,1.042462341,1.026792989,1.07915866,1.144855373,1.038048445,1.057917742,0.66593244,1.040426923,1.002711022,1.590938262,0.999538856,0.953512408,1.007061583,1.046597481,1.06,1.045239417,0.982517526,1.007652813,1.029025643,0.980751772,1.000611765,0.975559127,0.972763846,1.040760931,0.909142822,1.075168262,1.028309592,1.198167072,1.001193038,1.048158759,1.042462341,1.026792989,1.07915866,1.144855373,1.038048445,1.057917742,0.66593244,1.040426923,1.002711022,1.590938262,0.999538856,0.953512408,1.007061583,1.046597481,FalseInjectionAttack
1.06,1.078349278,1.124555507,1.141889244,1.168536973,1.177619134,1.164784436,1.170441336,1.00649279,1.125538947,1.028019741,1.055311326,0.954063884,1.129853959,1.027535644,1.120618776,1.087876421,1.088435479,1.099702691,1.0436595,1.092796416,1.083720357,1.119517473,0.881686501,1.202454513,1.391211989,1.118221314,1.107212367,0.917859398,0.756229758,1.06,1.078349278,1.124555507,1.141889244,1.168536973,1.177619134,1.164784436,1.170441336,1.00649279,1.125538947,1.028019741,1.055311326,0.954063884,1.129853959,1.027535644,1.120618776,1.087876421,1.088435479,1.099702691,1.0436595,1.092796416,1.083720357,1.119517473,0.881686501,1.202454513,1.391211989,1.118221314,1.107212367,0.917859398,0.756229758,1.06,1.078349278,1.124555507,1.141889244,1.168536973,1.177619134,1.164784436,1.170441336,1.00649279,1.125538947,1.028019741,1.055311326,0.954063884,1.129853959,1.027535644,1.120618776,1.087876421,1.088435479,1.099702691,1.0436595,1.092796416,1.083720357,1.119517473,0.881686501,1.202454513,1.391211989,1.118221314,1.107212367,0.917859398,0.756229758,FalseInjectionAttack
1.06,0.99154944,0.985146764,0.945583548,1.000737224,0.870856845,0.946700252,0.864027321,0.884517603,0.697397405,0.867054277,1.022312931,0.945917406,0.711796538,0.904961757,0.906511253,0.60689895,0.923133069,0.948328536,0.92441805,0.723335117,0.735566039,0.80451509,0.72858942,1.011129515,1.122333371,0.928090614,0.707651047,0.852731447,0.730077797,1.06,0.99154944,0.985146764,0.945583548,1.000737224,0.870856845,0.946700252,0.864027321,0.884517603,0.697397405,0.867054277,1.022312931,0.945917406,0.711796538,0.904961757,0.906511253,0.60689895,0.923133069,0.948328536,0.92441805,0.723335117,0.735566039,0.80451509,0.72858942,1.011129515,1.122333371,0.928090614,0.707651047,0.852731447,0.730077797,1.06,0.99154944,0.985146764,0.945583548,1.000737224,0.870856845,0.946700252,0.864027321,0.884517603,0.697397405,0.867054277,1.022312931,0.945917406,0.711796538,0.904961757,0.906511253,0.60689895,0.923133069,0.948328536,0.92441805,0.723335117,0.735566039,0.80451509,0.72858942,1.011129515,1.122333371,0.928090614,0.707651047,0.852731447,0.730077797,FalseInjectionAttack
